health_fact	health_fact_16_13	"Is the following claim false, true, mixture between true and false, or unproven? claim: Mysterious disease turning starfish to 'slime' on U.S. West Coast. answer: true claim: Mooney and healthy teammates have Brey, Irish encouraged. answer: true claim: ""Placing your feet on a car's dashboard can cause your knees to go """"through your eye sockets"""" in the event of an airbag deployment."" answer: unproven claim: Gun violence is by far the leading cause of death for young African American men, outstripping the next nine causes of death combined. answer: true claim: Monsanto plans to replace honeybees that are wiped out by pesticides with genetically modified ants. answer: false claim: The Centers for Disease Control and Prevention's page tracking the number of COVID-19 cases in the United States stopped disclosing the number of people tested between March 1 and 2 2020. answer: unproven claim: Clinic helps veterans, first responders with free care. answer: true claim: An airliner was saved by a pickup truck after its landing gear malfunctioned. answer: false"	261	answer:
health_fact	health_fact_16_21	"Is the following claim false, true, mixture between true and false, or unproven? claim: ""The Roman orator Cicero issued a warning about a nation's being destroyed by """"treason from within."" answer: false claim: The August 2017 fight between Floyd Mayweather Jr. and Conor McGregor was called off after the former was arrested in July 2017. answer: false claim: Satanists have teamed up with the ACLU and Planned Parenthood in Missouri to roll back the rights of the unborn. answer: false claim: Four charts show the respective COVID-19 infection rates in the United States, France, Italy, and Spain. answer: mixture claim: Stem Cells Repair Heart in First-Ever Study answer: mixture claim: ""Women and doctors meet to determine whether to """"execute"""" newborn babies."" answer: false claim: A Kentucky food stamp recipient has more than $5,000 in unused food stamp benefits and is thus abusing the system. answer: unproven claim: UK says ex-spy poisoned with Soviet-developed nerve agent. answer: true"	243	answer:
health_fact	health_fact_16_42	Is the following claim false, true, mixture between true and false, or unproven? claim: The red dye commonly used in nectar for backyard feeders is harmful to hummingbirds. answer: unproven claim: Alan Grayson Says Daniel Webster thinks wives should submit to their husbands. answer: false claim: “Unemployment now pays $24/hour, even if your wages were lower. Why don’t ‘essential’ people forced to still work get $24, too?” answer: mixture claim: Statins cut the risk of heart disease death by 28% among men, study shows answer: false claim: A new strain of the coronavirus SARS-CoV-2, D614, is ten times more infectious than the predominant strain and discovered in Malaysia in August 2020. answer: mixture claim: People are putting hair removal creams in conditioner, causing hair loss. answer: unproven claim: During a trip to North Vietnam, Jane Fonda turned smuggled messages from U.S. POWs over to their captors. answer: false claim: Committees propose school safety focus with $10M fund. answer: true	255	answer:
health_fact	health_fact_16_87	Is the following claim false, true, mixture between true and false, or unproven? claim: Treadmill classes mix it up with workhorse of the gym. answer: true claim: CHEO researchers identify practices leading to safer outcomes in procedural sedation for children answer: mixture claim: Two dozen children went home from St. Jude's hospital cancer-free in a single week. answer: unproven claim: 5 whales dead after mass stranding on Maui beach. answer: true claim: President Bill Clinton firing of FBI Director William Sessions was linked to Deputy White House Counsel Vince Foster's death a day later. answer: mixture claim: FDA proposes rule to prevent food contamination during transport. answer: true claim: France toughens lockdown penalties as coronavirus kills medic. answer: true claim: Birth defect-antidepressant link found answer: true	196	answer:
liar	liar_16_100	"Given a statement, speaker, and context, in which of the following categories false, half-true, mostly-true, true, barely-true, pants-fire would you label it based on its truthfulness? statement: As a student at Occidental College in Los Angeles from 1979 to 1981, there were days where folks couldnt go outside. because of all the pollution in the air. speaker: barack-obama context: a speech on climate change answer: mostly-true statement: ""The public option is not funded with public money. It's funded with private insurance premiums."" speaker: diana-degette context:  the 'Rachel Maddow Show' answer: half-true statement: Says Texas is the only state that exempts jet fuel from its state motor fuels tax. speaker: eddie-rodriguez context: a forum. answer: false statement: Most of the newspapers that endorsed Alex Sink also endorsed Barack Obama. speaker: rick-scott context: a debate answer: mostly-true statement: Says Saudi Arabia, a U.S. ally, has paid to export throughout the world Wahhabism -- an extreme form of Islam that basically teaches Americans are the devil. speaker: russ-feingold context: an interview answer: mostly-true statement: The home-mortgage deduction is widely thought to be a middle-class benefit. Its not -- 73 percent of it goes to people making a quarter-million dollars or more a year. speaker: tom-coburn context: an interview with CNN answer: half-true statement: The Seattle Times called Patty Murray a prolific sponsor of earmarks. Patty even defended the Bridge to Nowhere. speaker: dino-rossi context: a campaign ad answer: mostly-true statement: For every 33 pregnant women that walk into a Planned Parenthood clinic, 32 receive an abortion. speaker: jean-schmidt context: a speech in the House of Representatives answer: false"	468	answer:
liar	liar_16_13	"Given a statement, speaker, and context, in which of the following categories false, half-true, mostly-true, true, barely-true, pants-fire would you label it based on its truthfulness? statement: Rick Scott wants to take us back to the days of insurance companies denying coverage for pre-existing conditions. speaker: charlie-crist context: an online video answer: mostly-true statement: Under David Dewhursts leadership, the Texas Senate passed an expansion of in-state tuition and free health care to illegal immigrants. speaker: dan-patrick context: a TV ad answer: false statement: Rhode Island is at the top of the country for alcohol-related fatalities. speaker: steve-archambault context: a candidate debate answer: mostly-true statement: Youre more likely to get struck by lightning in Texas thanfind in-person voter fraud. speaker: cory-booker context: an interview on ABC's ""This Week."" answer: true statement: We in Indiana have . . . the highest credit rating in the nation. speaker: mike-pence context: a speech at the Republican convention answer: mostly-true statement: On (Tom) Wolfs watch, taxes were high, killing 100,000 PA jobs. speaker: tom-corbett context: a radio ad answer: barely-true statement: Says EPA regulation of greenhouse gases will endanger 575 Texas dairy facilities, 58 swine operations, 1,300 corn farms and 28,000 beef cattle operations. speaker: todd-staples context: a campaign Web post answer: false statement: Says that data from the Center on Budget and Policy Priorities suggest that the Texas budget gap is worse than New Yorks, about as bad as Californias, but not quite up to New Jersey levels. speaker: paul-krugman context: an op-ed column. answer: mostly-true"	436	answer:
liar	liar_16_21	"Given a statement, speaker, and context, in which of the following categories false, half-true, mostly-true, true, barely-true, pants-fire would you label it based on its truthfulness? statement: Its bad enough that (Stephen) Silberkraus appeared in a sexual fetish film where women were kidnapped from their homes and forced to live naked in kennels and trained to be pets. But when Silberkraus isnt acting in films that degrade women, hes stalking them in his personal time. speaker: lesley-cohen context: a political mail piece. answer: barely-true statement: The United States death rate is two-and-a-half times higher for those who do not have a high school education. speaker: regina-benjamin context: a radio interview answer: true statement: 300,000 Floridians will lose their current health plans because of Obamacare, a plan Alex Sink supports. speaker: national-republican-congressional-committee context: a television ad answer: half-true statement: Says opponent Kathie Tovo believes that Austin invests too much in the cops, firefighters and paramedics that protect our families and neighborhoods. speaker: randi-shade context: a campaign mailer. answer: mostly-true statement: Even today part of Romneys fortune is invested in China. speaker: barack-obama context: a campaign ad answer: mostly-true statement: The wife of the Ferguson, Mo., police chief said African-Americans in Ferguson are feral and violent. speaker: tweets context: posts on Twitter answer: pants-fire statement: Say easing restrictions on selling alcohol on Sundays will result in more traffic crashes and fatalities. speaker: georgia-state-senators context: a legislative debate answer: false statement: ""A majority of Americans still oppose this health care bill."" speaker: john-boehner context: a live-blog post during the State of the Union address answer: mostly-true"	478	answer:
liar	liar_16_42	Given a statement, speaker, and context, in which of the following categories false, half-true, mostly-true, true, barely-true, pants-fire would you label it based on its truthfulness? statement: Says when he was governor, most of the Democrats voted for his billion-dollar property-tax cuts, but U.S. Senate rival Tammy Baldwin voted against it. speaker: tommy-thompson context: debate comments answer: barely-true statement: The Democrats in the Senate last year introduced a constitutional amendment to repeal the free speech protections of the First Amendment. speaker: ted-cruz context: a speech at the Rising Tide Summit in Cedar Rapids, Iowa answer: barely-true statement: Over the last few decades, the income of the top 1 percent grew by more than 275 percent -- to an average of $1.3 million a year. speaker: barack-obama context: a campaign speech answer: mostly-true statement: Bill White ...offered sanctuary to illegal immigrants. speaker: cathie-adams context: a fund-raising letter answer: false statement: Shes voted for 60 tax increases, hurting the middle class and small businesses. speaker: rob-cornilles context:  answer: pants-fire statement: Forty-six states have a line-item veto for the governor. speaker: lincoln-chafee context: a television interview answer: mostly-true statement: Says a careless attitude and poor oversight by the Texas Department of Agriculture led to deaths and illnesses traced to a Texas peanut plant. speaker: hank-gilbert context: in a press release answer: half-true statement: Amendment 2 on medical marijuana won a higher percentage of the vote than the last six Florida governors, including Jeb Bushs 2002 landslide. speaker: united-care context: a tweet answer: mostly-true	440	answer:
liar	liar_16_87	"Given a statement, speaker, and context, in which of the following categories false, half-true, mostly-true, true, barely-true, pants-fire would you label it based on its truthfulness? statement: The United States does not have a system through which growers and dairies can bring a workforce legally into the U.S. speaker: marco-rubio context: a blog post on RedState.com answer: barely-true statement: There are about 120,000 solar energy jobs in the United States, but only 1,700 of them are in Georgia. speaker: tim-echols context: a twitter post answer: half-true statement: The (Jackson) plan (for reforming Cleveland schools) lacks any data or methods proven to raise student achievement. speaker: ohio-federation-teachers context: a news release answer: barely-true statement: Maj. Nidal Hasan, the man accused of the Fort Hood shootings, ""was an ADVISOR to the Obama Administration."" speaker: chain-email context: an e-mail circulated to many people. answer: pants-fire statement: 59 percent of Americans today believe that Barack Obama is still a Muslim. speaker: arsalan-iftikhar context: a roundtable discussion on NBC's ""Meet the Press"" answer: false statement: Says Wisconsin Gov. Scott Walkers budget calls for raising property taxes by nearly $500 billion. speaker: pat-quinn context: an email to campaign supporters answer: pants-fire statement: Says the headlines tell the story of how Walker has mismanaged Milwaukee County speaker: tom-barrett context: a campaign TV ad answer: pants-fire statement: Im 59. In either Canada or Great Britain, if I broke my hip, I couldnt get it replaced. speaker: roy-blunt context: an editorial board meeting with the St. Louis Post-Dispatch answer: pants-fire"	448	answer:
paws	paws_16_100	Do Sentence 1 and Sentence 2 express the same meaning? Yes or No? sentence1: Defines a tetrahedron that is embedded into the surface to which the curve is adapted . sentence2: Defines a tetrahedron adapted to the surface into which the curve is embedded . answer: 0 sentence1: In November of 2005 , Mitchell sold the weekly to Robert Israel Plotkin from Bolinas , California . sentence2: In November 2005 , Mitchell sold the weekly to Robert Israel Plotkin of Bolinas , California . answer: 1 sentence1: All local societies at the Pacific University are `` Greek '' , meaning that they are unique on the campus . sentence2: All Greek societies at the Pacific University are `` local '' , meaning that they are unique on the campus . answer: 0 sentence1: Crawley Green is part of the Crawley ward which is represented by Cllr James Taylor ( Labour ) and Cllr Terry Keens ( Liberal Democrats ) sentence2: Crawley Green is part of Crawley Station , which is represented by Cllr Terry Keens ( Labour ) and Cllr James Taylor ( Liberal Democrats ) . answer: 0 sentence1: Lucy made her first appearance as Palmer on 25 August 2014 . sentence2: On August 25 , 2014 , Palmer had her first appearance as Lucy . answer: 0 sentence1: He then battled mechanic `` Gears '' Garvin and then met Baron Brimstone . sentence2: Then he fought mechanic `` Gears '' Garvin and then met Baron Brimstone . answer: 1 sentence1: The adult is scattered black or blue to dorsal pale , with bright yellow spots . sentence2: The adult is scattered black or blue to pale dorsally , with bright yellow spots . answer: 1 sentence1: It is clear that as in Scotland , the playing of current variation sets on the fiddle was extended in Northumberland at the time . sentence2: It is clear that , as in Scotland , the playing of extended variation sets at the violin in Northumberland was current at the time . answer: 0	513	answer:
paws	paws_16_13	Do Sentence 1 and Sentence 2 express the same meaning? Yes or No? sentence1: This species is distributed in the Gulf of Mexico and the Caribbean Sea ; in the Atlantic Ocean along Brazil . sentence2: This species is spread in the Gulf of Mexico and the Atlantic , along Brazil in the Caribbean Sea . answer: 0 sentence1: Lottia persona is a species of sea snail , a true limpet , a marine gastropod mollusk in the Lottiidae family , one of the families of the true limpets . sentence2: Lottia persona is a species of sea snail , a true limpet , a true gastropod mollusk in the family Lottiidae , one of the families of marine limpets . answer: 0 sentence1: The group was founded in Las Vegas , and later relocated to Los Angeles . sentence2: The group was founded in Las Vegas and then relocated to Los Angeles . answer: 1 sentence1: It was also recorded by Guy Lombardo and His Royal Canadians Orchestra and the vocal group The Three Suns in the United States . sentence2: It was also recorded by the Royal Canadians and His Guy Lombardo orchestra and the vocal group The Three Suns in the United States . answer: 0 sentence1: It was later reported that Sunita will embark on an affair with Karl Munro ( John Michie ) . sentence2: Later , it was reported that Sunita will begin an affair with John Michie ( Karl Munro ) . answer: 1 sentence1: It is endemic to California , where it is known only from the Pecho Hills southwest of San Luis Obispo in San Luis Obispo County , California . sentence2: It is endemic in San Luis Obispo County , California , where it is known only from the Pecho Hills southwest of San Luis Obispo , California . answer: 0 sentence1: The website originally serves the market of Arizona , San Diego and Las Vegas and expanded to Atlanta in the autumn of 2006 . sentence2: The website originally served the market of Arizona , San Diego , and Las Vegas , and expanded to Atlanta in the fall of 2006 . answer: 1 sentence1: Utah claims a lead of 60 -- 34 -- 4 , while BYU claims Utah leads 57 -- 31 -- 4 . sentence2: Utah asserts a lead of 60 -- 34 -- 4 , while BYU claims that Utah 57 -- 31 -- 4 leads . answer: 1	593	answer:
paws	paws_16_21	Do Sentence 1 and Sentence 2 express the same meaning? Yes or No? sentence1: Wilmont is the highest integrated community in Nobles County through elevation , and is the only place in America where onion rings are being sold by Larry Lang . sentence2: Through the elevation Wilmont is the highest registered community in America , and is the only place in Nobles County where Larry Lang 's onion rings are sold . answer: 0 sentence1: His son was the scientist Francis Ratcliffe , and one of his two daughters was married to the neurophysiologist W. Grey Walter , whose grandson Nicholas Walter was . sentence2: Ratcliffe 's son was the scientist Francis Ratcliffe , and one of his two daughters married the neurophysiologist W. Grey Walter . Nicholas Walter was his grandson . answer: 1 sentence1: In most cells , Ca channels regulate a multitude of intracellular processes due to their role in controlling biochemical ca concentrations . sentence2: In most cells , Ca channels regulate a wide variety of intracellular processes due to their role in controlling biochemical Ca concentrations . answer: 1 sentence1: Typically , prepaid voucher management systems are used with external systems based on an intelligent network . sentence2: Typically , external voucher management systems with prepaid systems based on an intelligent network are used . answer: 0 sentence1: They had two children : Mary Eleanor Oliver Bramwell ( c.1876- ? ) and Elsie Dorothy Constant , b. Bramwell ( 1880 -- 1968 ) . sentence2: They had two children : Mary Eleanor Oliver Bramwell ( c.1876 - ? ) and Elsie Dorothy Constant , née Bramwell ( 1880 -- 1968 ) . answer: 1 sentence1: In 1998 , general elections were held in India after the government elected in 1996 collapsed and the 12th Lok Sabha was convened . sentence2: In 1998 , general elections were held in India after the government convened in 1996 collapsed and the 12th Lok Sabha was elected . answer: 0 sentence1: The Pike County School System consists of 25 high schools , middle and elementary schools . sentence2: The Pike County School System consists of 25 high , middle , and elementary schools . answer: 1 sentence1: Võhma is a village in the parish Lääneranna , Estonia , in western Pärnu County . sentence2: Võhma is a village in Lääneranna Parish , Pärnu County , in western Estonia . answer: 0	607	answer:
paws	paws_16_42	Do Sentence 1 and Sentence 2 express the same meaning? Yes or No? sentence1: The dermal skeleton is organized in three layers : a superficial lamellar layer , a cancellous spongiosa , and a compact basal lamellar layer . sentence2: The dermal skeleton is organized in three layers : a superficial lamella layer , a spongiosa spongiosa and a compact basal lamellar layer . answer: 1 sentence1: Darija Jurak and Anastasia Rodionova won the title , defeating Verónica Cepede Royg and Mariana Duque Mariño in the final , 6 -- 3 , 6 -- 2 . sentence2: Darija Jurak and Anastasia Rodionova won the title , Verónica Cepede Royg and Mariana Duque Mariño in the finals , 6 -- 3 , 6 -- 2 defeated . answer: 1 sentence1: She participated in the second season of the most popular non - fiction controversial bengali reality - show `` Bigg Boss Bangla '' . sentence2: She participated in the second season of the most controversial non - fiction popular bengali reality - show `` Bigg Boss Bangla '' . answer: 0 sentence1: It is separated from Jackson Island in the east by a wide sound and from Rainer Island in the South by a narrow sound . sentence2: It is separated from Rainer Island in the east by a narrow and separated from Jackson Island to the south by a wide sound . answer: 0 sentence1: Ijagiri is a village in the Bhopal district of Madhya Pradesh , India It is in Berasia tehsil . sentence2: Ijagiri is a village in the Berasia district of Madhya Pradesh , India . It is located in the Bhopal tehsil . answer: 0 sentence1: Piers Butler ( died in 1551 ) was Archbishop of Cashel and the illegitimate son of Edmund Butler , 8th Earl of Ormonde . sentence2: Piers Butler ( died 1551 ) was archbishop of Cashel and the illegitimate son of Edmund Butler , 8th Earl of Ormonde . answer: 1 sentence1: Winner effects were shown when established dominant chicks were placed against non-experienced chicks in a study by Drummond . sentence2: Winners - Effects were shown when established non-experienced chicks were placed in a study by drummond against dominant chicks . answer: 0 sentence1: There are 22 species in the genera , 17 species have a sinistral shell and 5 species are dextral . sentence2: There are 22 species in the genus . 17 species have a sinistral shell and 5 species are dextral . answer: 1	701	answer:
paws	paws_16_87	Do Sentence 1 and Sentence 2 express the same meaning? Yes or No? sentence1: -- Light , camera ... Cut ! -Kid wants to win a contest , so he counts on Big Bang and Horace to help him . sentence2: 2nd lights , camera ... cut ! -Horace wants to win a contest , so he counts on big bang and child to help him . answer: 0 sentence1: Through the 2017 season , the Cornell Big Red have won 649 games , tied 529 games , and lost 33 regular season games . sentence2: The Cornell Big Red have won 649 games during the 2017 season , 529 games lost and 33 regular season games bound . answer: 0 sentence1: Linna is spoken by Rio Natsuki and Kelly Manison in Japanese and Elizabeth Becks in English in the original series , with Michie Tomizawa in the 2040s series . sentence2: Linna is voiced by Rio Natsuki and Kelly Manison in Japanese and Elizabeth Becks in English in the original series , with Michie Tomizawa in the 2040 series . answer: 1 sentence1: The community has a low poverty rate despite the low participation rate and high unemployment . sentence2: Despite its low labor-force participation rate and high unemployment , the community has a low poverty rate . answer: 1 sentence1: They showed how to use public key cryptography to implement a secure information extortion attack . sentence2: They showed how to use secure cryptography to implement a blackmail attack using public key information . answer: 0 sentence1: Thereafter , a simple black gown was used for formal occasions , while the long black dress could be used for everything else . sentence2: Afterwards , a simple black dress was used for formal occasions , while the long black dress could be used for everything else . answer: 1 sentence1: There are shorts in Kirkcudbrightshire East Scotland and a few McGirrs listed , but the name McGirr is far more popular in Ireland than in Scotland . sentence2: There are shorts in the Kirkcudbrightshire East Scotland and a few McGirrs listed , but the name McGirr is much more prominent in Scotland than in Ireland . answer: 0 sentence1: Dyson died on board a ship while travelling from Australia to England in 1939 and was buried at sea . sentence2: Dyson died on board a ship when he was travelling to Australia from England in 1939 and was buried at sea . answer: 0	606	answer:
rotten_tomatoes	rotten_tomatoes_16_100	"Is this review positive or negative? review: jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot . sentiment: negative review: workmanlike , maybe , but still a film with all the elements that made the other three great , scary times at the movies . sentiment: positive review: it's unnerving to see recoing's bizzarre reaction to his unemployment . good film , but very glum . sentiment: positive review: what might have emerged as hilarious lunacy in the hands of woody allen or mel brooks ( at least during their '70s heyday ) comes across as lame and sophomoric in this debut indie feature . sentiment: negative review: nothing but one relentlessly depressing situation after another for its entire running time , something that you could easily be dealing with right now in your lives . sentiment: negative review: finally , the french-produced "" read my lips "" is a movie that understands characters must come first . sentiment: positive review: a rather average action film that benefits from several funny moments supplied by epps . sentiment: negative review: i have no way of knowing exactly how much is exaggeration , but i've got a creepy feeling that the film is closer to the mark than i want to believe . sentiment: positive"	333	sentiment:
rotten_tomatoes	rotten_tomatoes_16_13	Is this review positive or negative? review: as broad and cartoonish as the screenplay is , there is an accuracy of observation in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism . sentiment: positive review: a real winner -- smart , funny , subtle , and resonant . sentiment: positive review: becomes the last thing you would expect from a film with this title or indeed from any plympton film : boring . sentiment: negative review: offensive in the way it exploits the hot-button issue of domestic abuse for cheap thrills and disgusting in the manner it repeatedly puts a small child in jeopardy , treating her as little more than a prop to be cruelly tormented . sentiment: negative review: a triumph of art direction over narrative , but what art direction ! sentiment: positive review: in questioning the election process , payami graphically illustrates the problems of fledgling democracies , but also the strength and sense of freedom the iranian people already possess , with or without access to the ballot box . sentiment: positive review: quite frankly , i can't see why any actor of talent would ever work in a mcculloch production again if they looked at how this movie turned out . sentiment: negative review: when [de palma's] bad , he's really bad , and femme fatale ranks with the worst he has done . sentiment: negative	353	sentiment:
rotten_tomatoes	rotten_tomatoes_16_21	Is this review positive or negative? review: a rude black comedy about the catalytic effect a holy fool has upon those around him in the cutthroat world of children's television . sentiment: positive review: . . . little more than a well-acted television melodrama shot for the big screen . sentiment: negative review: escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . sentiment: positive review: what a bewilderingly brilliant and entertaining movie this is . sentiment: positive review: the dose is strong and funny , for the first 15 minutes anyway ; after that , the potency wanes dramatically . sentiment: negative review: third time's the charm . . . yeah , baby ! sentiment: positive review: despite all the closed-door hanky-panky , the film is essentially juiceless . sentiment: negative review: on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion . sentiment: positive	259	sentiment:
rotten_tomatoes	rotten_tomatoes_16_42	Is this review positive or negative? review: sheds light on a subject few are familiar with , and makes you care about music you may not have heard before . sentiment: positive review: trademark american triteness and simplicity are tossed out the window with the intelligent french drama that deftly explores the difficult relationship between a father and son . sentiment: positive review: a puzzling experience . sentiment: negative review: a little too ponderous to work as shallow entertainment , not remotely incisive enough to qualify as drama , monsoon wedding serves mostly to whet one's appetite for the bollywood films . sentiment: negative review: a riveting profile of law enforcement , and a visceral , nasty journey into an urban hades . sentiment: positive review: the problems of the people in love in the time of money are hardly specific to their era . they just have problems , which are neither original nor are presented in convincing way . sentiment: negative review: any reasonably creative eighth-grader could have written a more credible script , though with the same number of continuity errors . sentiment: negative review: a movie that sends you out of the theater feeling like you've actually spent time living in another community . sentiment: positive	292	sentiment:
rotten_tomatoes	rotten_tomatoes_16_87	Is this review positive or negative? review: obstacles are too easily overcome and there isn't much in the way of character development in the script . sentiment: negative review: everything in maid in manhattan is exceedingly pleasant , designed not to offend . it goes down easy , leaving virtually no aftertaste . sentiment: negative review: k-19 may not hold a lot of water as a submarine epic , but it holds even less when it turns into an elegiacally soggy saving private ryanovich . sentiment: negative review: gives an intriguing twist to the french coming-of-age genre . sentiment: positive review: a non-britney person might survive a screening with little harm done , except maybe for the last 15 minutes , which are as maudlin as any after-school special you can imagine . sentiment: negative review: if you've ever wondered what an ending without the input of studio executives or test audiences would look like , here it is . sentiment: positive review: it's a lovely , eerie film that casts an odd , rapt spell . sentiment: positive review: empire can't make up its mind whether it wants to be a gangster flick or an art film . it doesn't work as either . sentiment: negative	303	sentiment:
scicite	scicite_16_100	Is this citation describing a method, a result, or background? citation: [3] It is possible that inflammation of the lymphatic vessels and cisterns provokes an increase in their endoluminal pressure and permeability of the walls leading to extravasation of chyle [3]. section_name: 3. Discussion answer: background citation: Masui et al., 2008 The 5 2.3 kb enhancer region (chr2: 19351717-19354014) was cloned into the BgEGFP reporter vector (Lumpkin et al., 2003) to generate 2.3Ptf1a-GFP or a nuclear lacZ reporter gene with the minimal promoter of the rat Ela1 gene to generate 2.3Ptf1a-lacZ (Masui et al., 2008). section_name: Materials and Methods answer: method citation: (14, 15) Our results corroborate and greatly expand on previous reports, which compared FAO food-supply data to individual dietary data for only a few countries (14, 15) or selected dietary components such as fruit and vegetables (16). section_name: DISCUSSION answer: result citation: Goriounova and Mansvelder, 2012b Secondary to this, a decrease of mGluR protein persists into adulthood and causes altered synaptic learning rules and attention behavior (Counotte et al., 2011a; Goriounova and Mansvelder, 2012b). section_name: Introduction answer: background citation: (Ockey and Saffhill 1976; Taylor 1977; Francis et al. 1985; Painter 1985; Griffiths and Ling 1987; Anglana et al. 2003; Gilbert 2007) Our results are also consistent with earlier data suggesting that when DNA synthesis is inhibited in animal cells, additional replication origins fire that otherwise remain dormant (Ockey and Saffhill 1976; Taylor 1977; Francis et al. 1985; Painter 1985; Griffiths and Ling 1987; Anglana et al. 2003; Gilbert 2007). section_name: Results answer: result citation: Adagrad To train our CNN for classification, we set initial learning rate to 0.01 and optimize cross-entropy loss with Adagrad [26]. section_name: 3.1. Setup answer: method citation: [17] Previous results in this regard were controversial, showing that Treg cells impair [17] or improve [18] angiogenesis after limb ischaemia. section_name: Discussion answer: result citation: [1, 16] Accumulating studies elucidated that intraocular angiogenic diseases such as diabetic retinopathy and retinopathy of prematurity were also mediated at least in part through VEGF activity [1, 16]. section_name: Discussion answer: background	660	answer:
scicite	scicite_16_13	Is this citation describing a method, a result, or background? citation: (Vogel et al., 2005; Zanto & Gazzaley, 2009) Distractor suppression has previously been shown to strongly affect performance and capacity in both attentional (Bettencourt & Somers, 2009; Pylyshyn, 2006) and VSTM tasks (Vogel et al., 2005; Zanto & Gazzaley, 2009), making it an ideal process to examine the role of resource use across both types of tasks. section_name: Results and discussion answer: background citation: [113,114] 0 [113,114] was conducted using 100 random addition replicates and was based on a heuristic search using the tree bisection-reconnection (TBR) option; the best fit substitution model parameters were applied. section_name: Methods answer: method citation: Johnston et al., 2009 Surface staining for flow cytometry was performed by standard techniques (Johnston et al., 2009) and the following clones: CD4 (RM4-5), CD45. section_name: EXPERIMENTAL PROCEDURES answer: method citation: (Cardin et al., 2013; Dewey and Hartley, 2015; Fine et al., 2005; Finney et al., 2001; Petitto et al., 2000; Sadato et al., 2005; Shiell et al., 2015a) The location of this plasticity is also consistent with previous functional imaging research showing cross-modal activity for visual motion stimuli in the right PTR (Cardin et al., 2013; Dewey and Hartley, 2015; Fine et al., 2005; Finney et al., 2001; Petitto et al., 2000; Sadato et al., 2005; Shiell et al., 2015a). section_name: 4. Discussion answer: result citation: (Winther and Friedman 2007) This is in sharp contrast to the observation that mycoheterotrophic gametophytes show quite specific associations with particular Glomus group A lineages; fungal taxa from the underground massive gametophytes of two Botrychium species (Winther and Friedman 2007) and seven Lycopodiaceae species (Winther and Friedman 2008) form a monophyletic clade, and Psilotum nudum (Winther and Friedman 2009) forms four distinct clades. section_name: Discussion answer: result citation: Velthuis et al. (2009) Velthuis et al. (2009) allowed us, through their study, to establish some similarities with the results of the present investigation. section_name: Discussion answer: result citation: Todd et al. (2004) It is possible that the results of the present study differ from those of Todd et al. (2004) due to the differences in sparseness of the surface curves in the two studies. section_name: 5.2. Results and discussion answer: result citation: z Benito et al. (199 This is comparable to results obtained by GonzaÃÅlez Benito et al. (1997), who conducted laboratory batch tests to determine the ability of Trametes versicolor to treat molasses-based distillery wastewater. section_name: 3.3. Chemical oxygen demand removal answer: result	789	answer:
scicite	scicite_16_21	Is this citation describing a method, a result, or background? citation: [1–5] These results are in agreement with the data of the literature [1–5] about the presence of sleep disturbances in AD and their relationship with the degree of cognitive impairment. section_name: Discussion answer: result citation: (Anderson et al. 2007; Perry et al. 2011; Smith et al. 2011) 2003) and has been described previously (Anderson et al. 2007; Perry et al. 2011; Smith et al. 2011). section_name: Methods answer: method citation: [31–33] The findings in literature, confirmed by the results obtained in this study, relate significantly low self-confidence in the possibility to stop smoking [31–33] and low adherence to therapeutic program [3, 24, 34] with failure in therapy. section_name: 4. Discussion answer: result citation: [13–16] Less work has been done on assessing the value of FLAIR signal in the postoperative cavity [13–16]. section_name: Introduction answer: background citation: Lamirande and Gagnon, 2002 Components of the extracellular signal-regulated kinase (ERK) family of mitogen-activated protein kinases are present in spermatozoa and involved in capacitation (Luconi et al., 1998; de Lamirande and Gagnon, 2002). section_name: Introduction answer: background citation: [17–20] The reference could be a high-quality genome sequence [12–16], de novo assembly from deep sequencing [17–20] or transcriptome sequences [21]. section_name: Introduction answer: background citation: Stephanis et al. (2008b) Samples previously analyzed by de Stephanis et al. (2008b) were analyzed at the isotopic mass relationship spectrometry laboratory of the Autonomous University of Madrid (LIM-UAM, Spain) using a Micromass Cf-Isochrom of magnetic sector that analyzes the isotopic relationship through the continuous… section_name: Methods answer: method citation: [103] The same is not true in designs where the counting of photons is performed in each pixel independently and can be held in a local counter or memory as in [103]. section_name: 4 SINGLE-PHOTON PROCESSING ANDREADOUT answer: background	556	answer:
